Date,Open,High,Low,Close,Adj Close,Volume
1989-09-21,0.000000,0.507813,0.500000,0.500000,0.497532,6224000
1989-09-22,0.000000,0.507813,0.500000,0.500000,0.497532,2041600
1989-09-25,0.000000,0.476563,0.468750,0.468750,0.466436,3072000
1989-09-26,0.000000,0.476563,0.468750,0.468750,0.466436,888000
1989-09-27,0.000000,0.476563,0.468750,0.468750,0.466436,523200
1989-09-28,0.000000,0.468750,0.453125,0.453125,0.450888,574400
1989-09-29,0.000000,0.468750,0.453125,0.453125,0.450888,240000
1989-10-02,0.000000,0.476563,0.468750,0.468750,0.466436,1244800
1989-10-03,0.000000,0.515625,0.468750,0.500000,0.497532,883200
1989-10-04,0.000000,0.515625,0.500000,0.507813,0.505307,868800
1989-10-05,0.000000,0.515625,0.507813,0.507813,0.505307,923200
1989-10-06,0.000000,0.515625,0.500000,0.507813,0.505307,1020800
1989-10-09,0.000000,0.507813,0.500000,0.507813,0.505307,148800
1989-10-10,0.000000,0.500000,0.492188,0.492188,0.489759,1056000
1989-10-11,0.000000,0.500000,0.476563,0.476563,0.474211,497600
1989-10-12,0.000000,0.500000,0.476563,0.500000,0.497532,288000
1989-10-13,0.000000,0.500000,0.476563,0.476563,0.474211,876800
1989-10-16,0.000000,0.460938,0.445313,0.460938,0.458663,414400
1989-10-17,0.000000,0.453125,0.437500,0.445313,0.443115,126400
1989-10-18,0.000000,0.453125,0.437500,0.437500,0.435341,196800
1989-10-19,0.000000,0.476563,0.437500,0.476563,0.474211,1188800
1989-10-20,0.000000,0.476563,0.460938,0.460938,0.458663,188800
1989-10-23,0.000000,0.460938,0.460938,0.460938,0.458663,54400
1989-10-24,0.000000,0.460938,0.445313,0.453125,0.450888,734400
1989-10-25,0.000000,0.468750,0.453125,0.453125,0.450888,32000
1989-10-26,0.000000,0.468750,0.453125,0.468750,0.466436,94400
1989-10-27,0.000000,0.507813,0.468750,0.492188,0.489759,1652800
1989-10-30,0.000000,0.507813,0.468750,0.492188,0.489759,476800
1989-10-31,0.000000,0.484375,0.468750,0.468750,0.466436,52800
1989-11-01,0.000000,0.484375,0.468750,0.484375,0.481984,798400
1989-11-02,0.000000,0.484375,0.468750,0.468750,0.466436,438400
1989-11-03,0.000000,0.484375,0.468750,0.468750,0.466436,169600
1989-11-06,0.000000,0.484375,0.468750,0.468750,0.466436,182400
1989-11-07,0.000000,0.484375,0.468750,0.484375,0.481984,478400
1989-11-08,0.000000,0.492188,0.468750,0.484375,0.481984,1408000
1989-11-09,0.000000,0.507813,0.468750,0.484375,0.481984,1052800
1989-11-10,0.000000,0.523438,0.484375,0.507813,0.505307,827200
1989-11-13,0.000000,0.570313,0.515625,0.546875,0.544176,5342400
1989-11-14,0.000000,0.562500,0.539063,0.539063,0.536402,531200
1989-11-15,0.000000,0.546875,0.523438,0.546875,0.544176,1427200
1989-11-16,0.000000,0.546875,0.531250,0.546875,0.544176,1683200
1989-11-17,0.000000,0.546875,0.531250,0.531250,0.528628,342400
1989-11-20,0.000000,0.546875,0.531250,0.531250,0.528628,313600
1989-11-21,0.000000,0.546875,0.531250,0.531250,0.528628,633600
1989-11-22,0.000000,0.546875,0.531250,0.539063,0.536402,768000
1989-11-24,0.000000,0.546875,0.531250,0.531250,0.528628,89600
1989-11-27,0.000000,0.546875,0.531250,0.546875,0.544176,291200
1989-11-28,0.000000,0.546875,0.515625,0.515625,0.513080,640000
1989-11-29,0.000000,0.539063,0.500000,0.500000,0.497532,268800
1989-11-30,0.000000,0.523438,0.500000,0.523438,0.520854,1244800
1989-12-01,0.000000,0.531250,0.507813,0.531250,0.528628,4254400
1989-12-04,0.000000,0.531250,0.507813,0.507813,0.505307,248000
1989-12-05,0.000000,0.531250,0.507813,0.531250,0.528628,264000
1989-12-06,0.000000,0.585938,0.539063,0.554688,0.551950,2803200
1989-12-07,0.000000,0.554688,0.523438,0.523438,0.520854,409600
1989-12-08,0.000000,0.546875,0.523438,0.523438,0.520854,70400
1989-12-11,0.000000,0.546875,0.523438,0.523438,0.520854,73600
1989-12-12,0.000000,0.546875,0.523438,0.546875,0.544176,222400
1989-12-13,0.000000,0.554688,0.531250,0.531250,0.528628,1089600
1989-12-14,0.000000,0.539063,0.515625,0.523438,0.520854,273600
1989-12-15,0.000000,0.531250,0.515625,0.523438,0.520854,73600
1989-12-18,0.000000,0.523438,0.507813,0.523438,0.520854,448000
1989-12-19,0.000000,0.539063,0.507813,0.515625,0.513080,790400
1989-12-20,0.000000,0.546875,0.515625,0.531250,0.528628,1499200
1989-12-21,0.000000,0.546875,0.523438,0.523438,0.520854,17600
1989-12-22,0.000000,0.570313,0.523438,0.570313,0.567498,438400
1989-12-26,0.000000,0.554688,0.554688,0.554688,0.551950,51200
1989-12-27,0.000000,0.554688,0.554688,0.554688,0.551950,88000
1989-12-28,0.000000,0.554688,0.554688,0.554688,0.551950,86400
1989-12-29,0.000000,0.570313,0.554688,0.570313,0.567498,99200
1990-01-02,0.000000,0.570313,0.546875,0.546875,0.544176,209600
1990-01-03,0.000000,0.570313,0.546875,0.570313,0.567498,81600
1990-01-04,0.000000,0.546875,0.523438,0.523438,0.520854,659200
1990-01-05,0.000000,0.546875,0.523438,0.546875,0.544176,304000
1990-01-08,0.000000,0.546875,0.531250,0.546875,0.544176,32000
1990-01-09,0.000000,0.546875,0.531250,0.531250,0.528628,204800
1990-01-10,0.000000,0.554688,0.531250,0.531250,0.528628,411200
1990-01-11,0.000000,0.554688,0.531250,0.546875,0.544176,483200
1990-01-12,0.000000,0.546875,0.500000,0.500000,0.497532,457600
1990-01-15,0.000000,0.515625,0.500000,0.500000,0.497532,360000
1990-01-16,0.000000,0.507813,0.492188,0.507813,0.505307,440000
1990-01-17,0.000000,0.523438,0.492188,0.515625,0.513080,1248000
1990-01-18,0.515625,0.515625,0.515625,0.515625,0.513080,0
1990-01-19,0.000000,0.539063,0.507813,0.539063,0.536402,1452800
1990-01-22,0.000000,0.539063,0.523438,0.539063,0.536402,387200
1990-01-23,0.000000,0.531250,0.523438,0.523438,0.520854,97600
1990-01-24,0.000000,0.531250,0.476563,0.500000,0.497532,617600
1990-01-25,0.000000,0.500000,0.484375,0.484375,0.481984,361600
1990-01-26,0.000000,0.500000,0.484375,0.484375,0.481984,316800
1990-01-29,0.000000,0.523438,0.500000,0.507813,0.505307,499200
1990-01-30,0.000000,0.515625,0.500000,0.500000,0.497532,425600
1990-01-31,0.000000,0.523438,0.500000,0.523438,0.520854,707200
1990-02-01,0.000000,0.515625,0.507813,0.507813,0.505307,115200
1990-02-02,0.000000,0.515625,0.492188,0.492188,0.489759,1622400
1990-02-05,0.000000,0.507813,0.492188,0.507813,0.505307,118400
1990-02-06,0.000000,0.507813,0.492188,0.507813,0.505307,1385600
1990-02-07,0.000000,0.515625,0.492188,0.515625,0.513080,208000
1990-02-08,0.000000,0.531250,0.515625,0.531250,0.528628,2328000
1990-02-09,0.000000,0.531250,0.515625,0.515625,0.513080,182400
1990-02-12,0.000000,0.539063,0.515625,0.523438,0.520854,1180800
1990-02-13,0.000000,0.539063,0.523438,0.539063,0.536402,120000
