Date,Open,High,Low,Close,Adj Close,Volume
1991-12-16,0.562500,0.578125,0.539063,0.554688,0.368901,22585600
1991-12-17,0.578125,0.578125,0.546875,0.554688,0.368901,16176000
1991-12-18,0.554688,0.570313,0.554688,0.570313,0.379293,10899200
1991-12-19,0.570313,0.570313,0.546875,0.546875,0.363705,7299200
1991-12-20,0.546875,0.570313,0.546875,0.562500,0.374097,5235200
1991-12-23,0.570313,0.570313,0.546875,0.558594,0.371499,7894400
1991-12-24,0.550781,0.601563,0.546875,0.601563,0.400076,7129600
1991-12-26,0.585938,0.687500,0.585938,0.687500,0.457229,8672000
1991-12-27,0.695313,0.695313,0.648438,0.664063,0.441642,6396800
1991-12-30,0.664063,0.679688,0.648438,0.679688,0.452034,6627200
1991-12-31,0.679688,0.781250,0.671875,0.773438,0.514384,12572800
1992-01-02,0.773438,0.867188,0.765625,0.863281,0.574134,22121600
1992-01-03,0.867188,0.890625,0.843750,0.875000,0.581928,6092800
1992-01-06,0.898438,0.898438,0.757813,0.820313,0.545558,15987200
1992-01-07,0.812500,0.835938,0.789063,0.796875,0.529971,4940800
1992-01-08,0.804688,0.804688,0.679688,0.703125,0.467621,36828800
1992-01-09,0.726563,0.773438,0.718750,0.773438,0.514384,20809600
1992-01-10,0.781250,0.789063,0.726563,0.750000,0.498796,7961600
1992-01-13,0.765625,0.835938,0.742188,0.812500,0.540362,8499200
1992-01-14,0.835938,0.835938,0.804688,0.820313,0.545558,3628800
1992-01-15,0.835938,0.851563,0.812500,0.828125,0.550754,5910400
1992-01-16,0.835938,0.843750,0.773438,0.804688,0.535166,3654400
1992-01-17,0.789063,0.812500,0.789063,0.789063,0.524775,1574400
1992-01-20,0.781250,0.796875,0.742188,0.781250,0.519579,3350400
1992-01-21,0.796875,0.796875,0.734375,0.750000,0.498796,3724800
1992-01-22,0.750000,0.781250,0.734375,0.781250,0.519579,5132800
1992-01-23,0.796875,0.796875,0.734375,0.734375,0.488404,3248000
1992-01-24,0.734375,0.757813,0.734375,0.742188,0.493600,355200
1992-01-27,0.757813,0.757813,0.710938,0.726563,0.483209,2675200
1992-01-28,0.726563,0.726563,0.687500,0.703125,0.467621,3673600
1992-01-29,0.710938,0.734375,0.687500,0.718750,0.478013,1702400
1992-01-30,0.710938,0.765625,0.710938,0.742188,0.493600,2505600
1992-01-31,0.742188,0.750000,0.734375,0.750000,0.498796,1702400
1992-02-03,0.750000,0.804688,0.742188,0.769531,0.511785,2611200
1992-02-04,0.773438,0.804688,0.757813,0.781250,0.519579,4233600
1992-02-05,0.773438,0.789063,0.773438,0.773438,0.514384,3280000
1992-02-06,0.796875,0.796875,0.757813,0.757813,0.503992,7232000
1992-02-07,0.781250,0.781250,0.679688,0.734375,0.488404,8979200
1992-02-10,0.710938,0.734375,0.687500,0.703125,0.467621,4940800
1992-02-11,0.710938,0.734375,0.695313,0.710938,0.472817,1667200
1992-02-12,0.710938,0.773438,0.695313,0.750000,0.498796,3603200
1992-02-13,0.765625,0.765625,0.710938,0.710938,0.472817,1398400
1992-02-14,0.726563,0.726563,0.703125,0.726563,0.483209,2825600
1992-02-18,0.726563,0.726563,0.695313,0.710938,0.472817,1078400
1992-02-19,0.687500,0.710938,0.679688,0.687500,0.457229,1408000
1992-02-20,0.687500,0.726563,0.687500,0.726563,0.483209,5705600
1992-02-21,0.703125,0.726563,0.656250,0.656250,0.436446,3836800
1992-02-24,0.656250,0.679688,0.578125,0.613281,0.407869,12384000
1992-02-25,0.632813,0.648438,0.601563,0.625000,0.415663,3513600
1992-02-26,0.656250,0.656250,0.625000,0.648438,0.431251,3200000
1992-02-27,0.648438,0.648438,0.609375,0.632813,0.420859,1209600
1992-02-28,0.640625,0.648438,0.617188,0.640625,0.426055,3011200
1992-03-02,0.640625,0.648438,0.617188,0.640625,0.426055,1257600
1992-03-03,0.648438,0.664063,0.617188,0.617188,0.410468,4022400
1992-03-04,0.625000,0.625000,0.609375,0.609375,0.405271,5580800
1992-03-05,0.617188,0.617188,0.585938,0.593750,0.394880,1920000
1992-03-06,0.609375,0.609375,0.546875,0.578125,0.384488,6329600
1992-03-09,0.585938,0.585938,0.546875,0.578125,0.384488,2809600
1992-03-10,0.585938,0.617188,0.578125,0.617188,0.410468,1900800
1992-03-11,0.617188,0.625000,0.570313,0.578125,0.384488,5577600
1992-03-12,0.585938,0.617188,0.570313,0.601563,0.400076,1644800
1992-03-13,0.593750,0.625000,0.585938,0.601563,0.400076,4976000
1992-03-16,0.601563,0.601563,0.578125,0.578125,0.384488,739200
1992-03-17,0.585938,0.609375,0.585938,0.585938,0.389685,1865600
1992-03-18,0.617188,0.648438,0.609375,0.636719,0.423457,3753600
1992-03-19,0.640625,0.679688,0.625000,0.679688,0.452034,6108800
1992-03-20,0.687500,0.726563,0.687500,0.695313,0.462425,5392000
1992-03-23,0.710938,0.718750,0.664063,0.671875,0.446838,5219200
1992-03-24,0.695313,0.703125,0.664063,0.671875,0.446838,5760000
1992-03-25,0.687500,0.695313,0.671875,0.687500,0.457229,3718400
1992-03-26,0.703125,0.703125,0.679688,0.695313,0.462425,2089600
1992-03-27,0.679688,0.695313,0.671875,0.671875,0.446838,1456000
1992-03-30,0.671875,0.695313,0.648438,0.671875,0.446838,2339200
1992-03-31,0.648438,0.726563,0.617188,0.718750,0.478013,5353600
1992-04-01,0.671875,0.718750,0.671875,0.683594,0.454632,3868800
1992-04-02,0.695313,0.695313,0.609375,0.648438,0.431251,2947200
1992-04-03,0.632813,0.687500,0.632813,0.648438,0.431251,3414400
1992-04-06,0.656250,0.664063,0.632813,0.660156,0.439044,2742400
1992-04-07,0.679688,0.687500,0.656250,0.664063,0.441642,2579200
1992-04-08,0.648438,0.687500,0.648438,0.664063,0.441642,3123200
1992-04-09,0.664063,0.671875,0.644531,0.656250,0.436446,4313600
1992-04-10,0.671875,0.671875,0.656250,0.671875,0.446838,592000
1992-04-13,0.671875,0.695313,0.656250,0.687500,0.457229,2115200
1992-04-14,0.695313,0.726563,0.687500,0.703125,0.467621,1955200
1992-04-15,0.734375,0.742188,0.695313,0.726563,0.483209,6112000
1992-04-16,0.742188,0.750000,0.714844,0.714844,0.475415,2646400
1992-04-20,0.703125,0.765625,0.703125,0.718750,0.478013,3318400
1992-04-21,0.750000,0.750000,0.718750,0.726563,0.483209,1952000
1992-04-22,0.742188,0.750000,0.718750,0.750000,0.498796,2198400
1992-04-23,0.734375,0.750000,0.703125,0.726563,0.483209,1555200
1992-04-24,0.714844,0.726563,0.710938,0.710938,0.472817,2112000
1992-04-27,0.726563,0.726563,0.703125,0.703125,0.467621,1984000
