Date,Symbol,Adj Close,Close,High,Low,Open,Volume
2012-05-18,FB,38.22999954223633,38.22999954223633,45.0,38.0,42.04999923706055,573576400.0
2012-05-21,FB,34.029998779296875,34.029998779296875,36.65999984741211,33.0,36.529998779296875,168192700.0
2012-05-22,FB,31.0,31.0,33.59000015258789,30.940000534057617,32.61000061035156,101786600.0
2012-05-23,FB,32.0,32.0,32.5,31.360000610351562,31.3700008392334,73600000.0
2012-05-24,FB,33.029998779296875,33.029998779296875,33.209999084472656,31.770000457763672,32.95000076293945,50237200.0
2012-05-25,FB,31.90999984741211,31.90999984741211,32.95000076293945,31.110000610351562,32.900001525878906,37149800.0
2012-05-29,FB,28.84000015258789,28.84000015258789,31.690000534057617,28.649999618530273,31.479999542236328,78063400.0
2012-05-30,FB,28.190000534057617,28.190000534057617,29.549999237060547,27.860000610351562,28.700000762939453,57267900.0
2012-05-31,FB,29.600000381469727,29.600000381469727,29.670000076293945,26.829999923706055,28.549999237060547,111639200.0
2012-06-01,FB,27.719999313354492,27.719999313354492,29.149999618530273,27.389999389648438,28.889999389648438,41855500.0
2012-06-04,FB,26.899999618530273,26.899999618530273,27.649999618530273,26.440000534057617,27.200000762939453,35230300.0
2012-06-05,FB,25.8700008392334,25.8700008392334,27.760000228881836,25.75,26.700000762939453,42473400.0
2012-06-06,FB,26.809999465942383,26.809999465942383,27.170000076293945,25.520000457763672,26.06999969482422,61489200.0
2012-06-07,FB,26.309999465942383,26.309999465942383,27.350000381469727,26.149999618530273,27.0,26159500.0
2012-06-08,FB,27.100000381469727,27.100000381469727,27.760000228881836,26.440000534057617,26.549999237060547,38034000.0
2012-06-11,FB,27.010000228881836,27.010000228881836,28.06999969482422,26.84000015258789,27.18000030517578,28219600.0
2012-06-12,FB,27.399999618530273,27.399999618530273,27.770000457763672,26.959999084472656,27.479999542236328,15816800.0
2012-06-13,FB,27.270000457763672,27.270000457763672,28.100000381469727,27.100000381469727,27.65999984741211,17102800.0
2012-06-14,FB,28.290000915527344,28.290000915527344,28.31999969482422,27.3799991607666,27.649999618530273,16855000.0
2012-06-15,FB,30.010000228881836,30.010000228881836,30.100000381469727,28.350000381469727,28.510000228881836,43563800.0
2012-06-18,FB,31.40999984741211,31.40999984741211,32.08000183105469,29.40999984741211,29.959999084472656,42978900.0
2012-06-19,FB,31.90999984741211,31.90999984741211,32.18000030517578,30.700000762939453,31.540000915527344,30849000.0
2012-06-20,FB,31.600000381469727,31.600000381469727,31.93000030517578,31.149999618530273,31.920000076293945,15553600.0
2012-06-21,FB,31.84000015258789,31.84000015258789,32.5,31.510000228881836,31.670000076293945,21875300.0
2012-06-22,FB,33.04999923706055,33.04999923706055,33.45000076293945,32.060001373291016,32.40999984741211,74834000.0
2012-06-25,FB,32.060001373291016,32.060001373291016,33.02000045776367,31.549999237060547,32.86000061035156,24352900.0
2012-06-26,FB,33.099998474121094,33.099998474121094,33.439998626708984,32.5,32.689998626708984,24858700.0
2012-06-27,FB,32.22999954223633,32.22999954223633,32.900001525878906,31.899999618530273,32.459999084472656,28568000.0
2012-06-28,FB,31.360000610351562,31.360000610351562,32.189998626708984,30.899999618530273,31.959999084472656,17713300.0
2012-06-29,FB,31.100000381469727,31.100000381469727,31.989999771118164,30.760000228881836,31.920000076293945,19526900.0
2012-07-02,FB,30.770000457763672,30.770000457763672,31.729999542236328,30.549999237060547,31.25,14122000.0
2012-07-03,FB,31.200000762939453,31.200000762939453,31.440000534057617,30.799999237060547,30.90999984741211,8763600.0
2012-07-05,FB,31.469999313354492,31.469999313354492,31.6299991607666,31.020000457763672,31.31999969482422,10032100.0
2012-07-06,FB,31.729999542236328,31.729999542236328,31.899999618530273,31.260000228881836,31.440000534057617,10945600.0
2012-07-09,FB,32.16999816894531,32.16999816894531,32.880001068115234,31.989999771118164,32.099998474121094,17785200.0
2012-07-10,FB,31.469999313354492,31.469999313354492,32.47999954223633,31.15999984741211,32.43000030517578,14269500.0
2012-07-11,FB,30.969999313354492,30.969999313354492,31.559999465942383,30.549999237060547,31.479999542236328,13030300.0
2012-07-12,FB,30.809999465942383,30.809999465942383,31.399999618530273,30.600000381469727,30.700000762939453,11300700.0
2012-07-13,FB,30.719999313354492,30.719999313354492,31.06999969482422,30.559999465942383,31.040000915527344,8108300.0
2012-07-16,FB,28.25,28.25,30.5,28.209999084472656,30.5,24672100.0
2012-07-17,FB,28.09000015258789,28.09000015258789,28.59000015258789,27.149999618530273,28.479999542236328,30438600.0
2012-07-18,FB,29.110000610351562,29.110000610351562,29.290000915527344,28.149999618530273,28.309999465942383,16841800.0
2012-07-19,FB,29.0,29.0,29.5,28.6299991607666,29.40999984741211,13685100.0
2012-07-20,FB,28.760000228881836,28.760000228881836,29.469999313354492,28.719999313354492,29.0,11869100.0
2012-07-23,FB,28.75,28.75,29.0,28.010000228881836,28.1200008392334,12390700.0
2012-07-24,FB,28.450000762939453,28.450000762939453,29.450000762939453,28.100000381469727,28.81999969482422,11539800.0
2012-07-25,FB,29.34000015258789,29.34000015258789,29.489999771118164,28.079999923706055,28.389999389648438,17230200.0
2012-07-26,FB,26.850000381469727,26.850000381469727,28.229999542236328,26.729999542236328,27.75,64597400.0
2012-07-27,FB,23.709999084472656,23.709999084472656,24.540000915527344,22.280000686645508,23.190000534057617,123102300.0
2012-07-30,FB,23.149999618530273,23.149999618530273,24.040000915527344,23.030000686645508,24.0,29285900.0
2012-07-31,FB,21.709999084472656,21.709999084472656,23.3700008392334,21.610000610351562,23.3700008392334,56179400.0
2012-08-01,FB,20.8799991607666,20.8799991607666,21.579999923706055,20.84000015258789,21.5,44604400.0
2012-08-02,FB,20.040000915527344,20.040000915527344,20.84000015258789,19.81999969482422,20.770000457763672,56374500.0
2012-08-03,FB,21.09000015258789,21.09000015258789,22.15999984741211,19.899999618530273,20.360000610351562,80647000.0
2012-08-06,FB,21.920000076293945,21.920000076293945,22.149999618530273,21.299999237060547,21.389999389648438,27778900.0
2012-08-07,FB,20.719999313354492,20.719999313354492,22.450000762939453,20.5,22.200000762939453,36782900.0
2012-08-08,FB,20.719999313354492,20.719999313354492,21.149999618530273,20.219999313354492,20.709999084472656,29537400.0
2012-08-09,FB,21.010000228881836,21.010000228881836,21.170000076293945,20.610000610351562,20.75,15610700.0
2012-08-10,FB,21.809999465942383,21.809999465942383,21.81999969482422,21.1299991607666,21.40999984741211,25794700.0
2012-08-13,FB,21.600000381469727,21.600000381469727,22.450000762939453,21.399999618530273,22.149999618530273,24973100.0
2012-08-14,FB,20.3799991607666,20.3799991607666,21.600000381469727,20.25,21.40999984741211,39308800.0
2012-08-15,FB,21.200000762939453,21.200000762939453,21.40999984741211,20.399999618530273,20.639999389648438,47861100.0
2012-08-16,FB,19.8700008392334,19.8700008392334,20.479999542236328,19.690000534057617,20.440000534057617,157565300.0
2012-08-17,FB,19.049999237060547,19.049999237060547,20.079999923706055,19.0,20.010000228881836,129293400.0
2012-08-20,FB,20.010000228881836,20.010000228881836,20.1299991607666,18.75,19.049999237060547,101186600.0
2012-08-21,FB,19.15999984741211,19.15999984741211,19.979999542236328,19.09000015258789,19.579999923706055,70640600.0
2012-08-22,FB,19.440000534057617,19.440000534057617,19.530000686645508,18.959999084472656,19.360000610351562,49892200.0
2012-08-23,FB,19.440000534057617,19.440000534057617,19.729999542236328,19.360000610351562,19.5,32813700.0
2012-08-24,FB,19.40999984741211,19.40999984741211,19.68000030517578,19.25,19.520000457763672,29622200.0
2012-08-27,FB,19.149999618530273,19.149999618530273,19.530000686645508,19.100000381469727,19.489999771118164,20704000.0
2012-08-28,FB,19.34000015258789,19.34000015258789,19.3799991607666,18.950000762939453,19.100000381469727,25417000.0
2012-08-29,FB,19.100000381469727,19.100000381469727,19.3799991607666,19.06999969482422,19.31999969482422,16124700.0
2012-08-30,FB,19.09000015258789,19.09000015258789,19.450000762939453,19.059999465942383,19.270000457763672,30647500.0
2012-08-31,FB,18.059999465942383,18.059999465942383,18.700000762939453,18.030000686645508,18.68000030517578,58764200.0
2012-09-04,FB,17.729999542236328,17.729999542236328,18.270000457763672,17.549999237060547,18.079999923706055,46622400.0
2012-09-05,FB,18.579999923706055,18.579999923706055,18.75,18.18000030517578,18.270000457763672,60781800.0
2012-09-06,FB,18.959999084472656,18.959999084472656,19.260000228881836,18.719999313354492,18.739999771118164,46066500.0
2012-09-07,FB,18.979999542236328,18.979999542236328,19.420000076293945,18.780000686645508,19.100000381469727,36371700.0
2012-09-10,FB,18.809999465942383,18.809999465942383,19.200000762939453,18.549999237060547,19.059999465942383,24797800.0
2012-09-11,FB,19.43000030517578,19.43000030517578,19.579999923706055,18.850000381469727,18.920000076293945,50508200.0
2012-09-12,FB,20.93000030517578,20.93000030517578,21.15999984741211,20.280000686645508,20.760000228881836,121584000.0
2012-09-13,FB,20.709999084472656,20.709999084472656,21.479999542236328,20.610000610351562,20.959999084472656,65041600.0
2012-09-14,FB,22.0,22.0,22.079999923706055,20.899999618530273,21.1299991607666,72819800.0
2012-09-17,FB,21.520000457763672,21.520000457763672,22.75,21.5,22.670000076293945,50667600.0
2012-09-18,FB,21.8700008392334,21.8700008392334,21.979999542236328,21.3700008392334,21.600000381469727,36760500.0
2012-09-19,FB,23.290000915527344,23.290000915527344,23.3700008392334,21.770000457763672,21.989999771118164,78782800.0
2012-09-20,FB,22.59000015258789,22.59000015258789,23.239999771118164,22.540000915527344,23.020000457763672,57248900.0
2012-09-21,FB,22.860000610351562,22.860000610351562,23.239999771118164,22.600000381469727,22.969999313354492,51218100.0
2012-09-24,FB,20.790000915527344,20.790000915527344,21.979999542236328,20.360000610351562,21.780000686645508,79106500.0
2012-09-25,FB,20.280000686645508,20.280000686645508,21.209999084472656,20.219999313354492,21.200000762939453,46291700.0
2012-09-26,FB,20.6200008392334,20.6200008392334,20.780000686645508,19.799999237060547,20.149999618530273,38271900.0
2012-09-27,FB,20.31999969482422,20.31999969482422,21.0,20.15999984741211,20.989999771118164,30215900.0
2012-09-28,FB,21.65999984741211,21.65999984741211,21.950000762939453,20.5,20.56999969482422,65486000.0
2012-10-01,FB,21.989999771118164,21.989999771118164,22.59000015258789,21.729999542236328,22.079999923706055,51262700.0
2012-10-02,FB,22.270000457763672,22.270000457763672,22.489999771118164,21.81999969482422,22.079999923706055,29341400.0
2012-10-03,FB,21.829999923706055,21.829999923706055,22.489999771118164,21.799999237060547,22.299999237060547,32000100.0
2012-10-04,FB,21.950000762939453,21.950000762939453,22.399999618530273,21.40999984741211,22.31999969482422,46892100.0
2012-10-05,FB,20.90999984741211,20.90999984741211,21.6299991607666,20.8799991607666,21.489999771118164,40529300.0
2012-10-08,FB,20.399999618530273,20.399999618530273,20.75,20.15999984741211,20.399999618530273,32236700.0
2012-10-09,FB,20.229999542236328,20.229999542236328,20.549999237060547,19.969999313354492,20.389999389648438,27161800.0
2012-10-10,FB,19.639999389648438,19.639999389648438,19.940000534057617,19.450000762939453,19.93000030517578,39321800.0
2012-10-11,FB,19.75,19.75,19.959999084472656,19.610000610351562,19.8799991607666,21817300.0
2012-10-12,FB,19.520000457763672,19.520000457763672,19.799999237060547,19.479999542236328,19.75,18809400.0
2012-10-15,FB,19.520000457763672,19.520000457763672,19.8799991607666,19.489999771118164,19.68000030517578,20189700.0
2012-10-16,FB,19.479999542236328,19.479999542236328,19.690000534057617,19.299999237060547,19.68000030517578,21834700.0
2012-10-17,FB,19.8799991607666,19.8799991607666,20.479999542236328,19.3700008392334,19.5,44074500.0
2012-10-18,FB,18.979999542236328,18.979999542236328,19.790000915527344,18.889999389648438,19.700000762939453,52157400.0
2012-10-19,FB,19.0,19.0,19.059999465942383,18.799999237060547,19.0,34835000.0
2012-10-22,FB,19.31999969482422,19.31999969482422,19.43000030517578,19.049999237060547,19.200000762939453,32447300.0
2012-10-23,FB,19.5,19.5,19.799999237060547,19.100000381469727,19.25,78381200.0
2012-10-24,FB,23.229999542236328,23.229999542236328,24.25,22.850000381469727,24.1299991607666,228949900.0
2012-10-25,FB,22.559999465942383,22.559999465942383,23.309999465942383,22.469999313354492,23.290000915527344,76142000.0
2012-10-26,FB,21.940000534057617,21.940000534057617,22.8799991607666,21.8799991607666,22.399999618530273,73175800.0
2012-10-31,FB,21.110000610351562,21.110000610351562,21.5,20.729999542236328,20.81999969482422,99378200.0
2012-11-01,FB,21.209999084472656,21.209999084472656,21.440000534057617,21.010000228881836,21.079999923706055,37713900.0
2012-11-02,FB,21.18000030517578,21.18000030517578,21.690000534057617,21.06999969482422,21.260000228881836,38344400.0
2012-11-05,FB,21.25,21.25,21.479999542236328,20.920000076293945,21.100000381469727,31806700.0
2012-11-06,FB,21.170000076293945,21.170000076293945,21.3700008392334,20.989999771118164,21.239999771118164,29062700.0
2012-11-07,FB,20.469999313354492,20.469999313354492,20.950000762939453,20.3700008392334,20.850000381469727,33396800.0
2012-11-08,FB,19.989999771118164,19.989999771118164,20.729999542236328,19.979999542236328,20.520000457763672,34254600.0
2012-11-09,FB,19.209999084472656,19.209999084472656,20.0,19.1299991607666,19.959999084472656,42295500.0
2012-11-12,FB,20.06999969482422,20.06999969482422,20.170000076293945,18.8700008392334,19.149999618530273,67349200.0
2012-11-13,FB,19.860000610351562,19.860000610351562,20.110000610351562,19.559999465942383,19.610000610351562,71775100.0
2012-11-14,FB,22.360000610351562,22.360000610351562,22.5,19.93000030517578,20.100000381469727,229751000.0
2012-11-15,FB,22.170000076293945,22.170000076293945,22.5,21.649999618530273,22.34000015258789,78857700.0
2012-11-16,FB,23.559999465942383,23.559999465942383,23.93000030517578,22.18000030517578,22.25,107182200.0
2012-11-19,FB,22.920000076293945,22.920000076293945,24.1200008392334,22.81999969482422,23.959999084472656,85021300.0
2012-11-20,FB,23.100000381469727,23.100000381469727,23.899999618530273,22.700000762939453,22.729999542236328,46655300.0
2012-11-21,FB,24.31999969482422,24.31999969482422,24.530000686645508,23.049999237060547,23.219999313354492,89862400.0
2012-11-23,FB,24.0,24.0,24.68000030517578,23.8799991607666,24.579999923706055,29520900.0
2012-11-26,FB,25.940000534057617,25.940000534057617,26.09000015258789,24.809999465942383,24.940000534057617,123865000.0
2012-11-27,FB,26.149999618530273,26.149999618530273,26.5,25.459999084472656,26.040000915527344,85760600.0
2012-11-28,FB,26.360000610351562,26.360000610351562,26.489999771118164,25.75,25.940000534057617,49205600.0
2012-11-29,FB,27.31999969482422,27.31999969482422,27.520000457763672,26.15999984741211,26.5,88759700.0
2012-11-30,FB,28.0,28.0,28.0,26.760000228881836,27.260000228881836,127049600.0
2012-12-03,FB,27.040000915527344,27.040000915527344,28.8799991607666,26.979999542236328,28.0,123526100.0
2012-12-04,FB,27.459999084472656,27.459999084472656,27.760000228881836,26.68000030517578,27.059999465942383,72869200.0
2012-12-05,FB,27.709999084472656,27.709999084472656,27.899999618530273,27.260000228881836,27.75,58976300.0
2012-12-06,FB,26.969999313354492,26.969999313354492,27.75,26.81999969482422,27.68000030517578,46001500.0
2012-12-07,FB,27.489999771118164,27.489999771118164,27.780000686645508,26.84000015258789,27.06999969482422,51751900.0
2012-12-10,FB,27.84000015258789,27.84000015258789,28.170000076293945,27.100000381469727,27.170000076293945,50608500.0
2012-12-11,FB,27.979999542236328,27.979999542236328,28.239999771118164,27.65999984741211,28.06999969482422,77099100.0
2012-12-12,FB,27.579999923706055,27.579999923706055,28.139999389648438,27.3700008392334,28.0,46704200.0
2012-12-13,FB,28.239999771118164,28.239999771118164,28.75,27.43000030517578,27.59000015258789,81051600.0
2012-12-14,FB,26.809999465942383,26.809999465942383,28.329999923706055,26.760000228881836,28.18000030517578,91631600.0
2012-12-17,FB,26.75,26.75,27.0,26.31999969482422,26.770000457763672,57742500.0
2012-12-18,FB,27.709999084472656,27.709999084472656,27.90999984741211,26.899999618530273,26.959999084472656,60512900.0
2012-12-19,FB,27.40999984741211,27.40999984741211,28.219999313354492,26.950000762939453,27.829999923706055,61390300.0
2012-12-20,FB,27.360000610351562,27.360000610351562,27.600000381469727,27.1299991607666,27.489999771118164,35574800.0
2012-12-21,FB,26.260000228881836,26.260000228881836,27.010000228881836,26.1200008392334,26.65999984741211,54555200.0
2012-12-24,FB,26.93000030517578,26.93000030517578,26.959999084472656,26.200000762939453,26.5,28230100.0
2012-12-26,FB,26.510000228881836,26.510000228881836,27.18000030517578,26.3799991607666,27.030000686645508,33175400.0
2012-12-27,FB,26.049999237060547,26.049999237060547,26.799999237060547,25.520000457763672,26.549999237060547,43481700.0
2012-12-28,FB,25.90999984741211,25.90999984741211,26.110000610351562,25.149999618530273,25.479999542236328,56574800.0
2012-12-31,FB,26.6200008392334,26.6200008392334,26.989999771118164,26.110000610351562,26.200000762939453,60374500.0
2013-01-02,FB,28.0,28.0,28.18000030517578,27.420000076293945,27.440000534057617,69846400.0
2013-01-03,FB,27.770000457763672,27.770000457763672,28.469999313354492,27.59000015258789,27.8799991607666,63140600.0
2013-01-04,FB,28.760000228881836,28.760000228881836,28.93000030517578,27.829999923706055,28.010000228881836,72715400.0
2013-01-07,FB,29.420000076293945,29.420000076293945,29.790000915527344,28.649999618530273,28.690000534057617,83781800.0
2013-01-08,FB,29.059999465942383,29.059999465942383,29.600000381469727,28.860000610351562,29.510000228881836,45871300.0
2013-01-09,FB,30.59000015258789,30.59000015258789,30.600000381469727,29.489999771118164,29.670000076293945,104787700.0
2013-01-10,FB,31.299999237060547,31.299999237060547,31.450000762939453,30.280000686645508,30.600000381469727,95316400.0
2013-01-11,FB,31.719999313354492,31.719999313354492,31.959999084472656,31.100000381469727,31.280000686645508,89598000.0
