Date,Open,High,Low,Close,Adj Close,Volume
2015-01-02,86.269997,86.720001,85.550003,85.900002,73.388664,4501800
2015-01-05,85.720001,86.320000,85.510002,85.650002,73.175095,6979000
2015-01-06,85.980003,86.750000,85.790001,86.309998,73.738953,8205100
2015-01-07,86.779999,88.680000,86.669998,88.599998,75.695427,8498400
2015-01-08,89.209999,90.669998,89.070000,90.470001,77.293053,12713600
2015-01-09,90.320000,90.389999,89.250000,89.349998,76.336159,8522500
2015-01-12,89.360001,90.309998,89.220001,90.019997,76.908592,7372500
2015-01-13,90.800003,90.970001,88.930000,89.309998,76.302010,8215400
2015-01-14,87.650002,88.519997,86.500000,86.610001,73.995270,11954300
2015-01-15,87.000000,87.779999,86.699997,87.379997,74.653091,9412700
2015-01-16,87.199997,87.459999,86.230003,86.769997,74.131943,8408900
2015-01-20,86.820000,87.699997,85.550003,86.690002,74.063606,7853100
2015-01-21,86.099998,86.910004,85.709999,86.639999,74.020889,8173800
2015-01-22,87.230003,88.400002,86.860001,88.300003,75.439102,7123800
2015-01-23,88.419998,89.260002,87.889999,88.510002,75.618523,7565800
2015-01-26,88.309998,89.160004,88.120003,88.629997,75.721054,4666700
2015-01-27,88.279999,88.459999,87.260002,87.529999,74.781258,6020500
2015-01-28,88.019997,88.230003,86.769997,86.820000,74.174706,5936800
2015-01-29,87.070000,87.720001,86.269997,87.720001,74.943581,6522800
2015-01-30,86.779999,87.360001,84.900002,84.980003,72.602669,10280200
2015-02-02,84.790001,85.870003,83.930000,85.709999,73.226341,6927200
2015-02-03,85.830002,86.529999,85.660004,86.190002,73.636429,8283500
2015-02-04,86.110001,87.040001,86.000000,86.650002,74.029411,8932300
2015-02-05,87.110001,87.360001,86.559998,87.279999,74.567673,5090800
2015-02-06,87.260002,88.000000,86.779999,87.330002,74.610397,5617600
2015-02-09,86.970001,87.190002,85.639999,85.910004,73.397217,5456200
2015-02-10,86.620003,87.410004,86.419998,87.290001,74.576225,5732100
2015-02-11,86.629997,87.120003,85.919998,86.339996,73.764580,5853100
2015-02-12,86.559998,86.680000,85.230003,85.889999,73.380119,6941600
2015-02-13,85.839996,86.160004,85.320000,85.809998,73.311798,5597000
2015-02-17,85.430000,85.970001,84.970001,85.959999,73.439919,5087200
2015-02-18,85.959999,86.300003,85.519997,86.290001,73.721863,6032700
2015-02-19,84.500000,84.800003,83.389999,83.519997,71.355309,18646800
2015-02-20,82.730003,84.379997,82.550003,84.300003,72.021713,13840400
2015-02-23,84.389999,84.860001,84.230003,84.599998,72.278023,6730400
2015-02-24,84.519997,84.820000,83.919998,84.570000,72.252380,5197700
2015-02-25,84.629997,84.720001,83.519997,83.570000,71.398026,6808400
2015-02-26,83.849998,83.860001,83.269997,83.800003,71.594551,5888100
2015-02-27,83.720001,84.160004,83.400002,83.930000,71.705597,5877400
2015-03-02,83.930000,84.000000,83.199997,83.959999,71.731232,6061500
2015-03-03,83.660004,83.820000,83.169998,83.370003,71.227180,6460800
2015-03-04,83.209999,83.209999,82.199997,82.580002,70.552238,6214400
2015-03-05,83.150002,83.870003,82.959999,83.570000,71.398026,5997500
2015-03-06,82.809998,83.099998,82.379997,82.589996,70.560776,5731000
2015-03-09,82.589996,83.339996,82.540001,82.879997,70.808533,4671500
2015-03-10,82.269997,82.500000,82.070000,82.070000,70.116501,6311100
2015-03-11,81.820000,81.970001,80.540001,80.690002,69.351570,6160900
2015-03-12,80.809998,82.120003,80.779999,81.900002,70.391556,5225800
2015-03-13,81.949997,82.250000,81.290001,81.900002,70.391556,4762200
2015-03-16,82.449997,83.370003,82.440002,83.290001,71.586235,6519100
2015-03-17,82.980003,83.010002,82.239998,82.620003,71.010376,4802000
2015-03-18,81.980003,82.959999,81.160004,82.529999,70.933029,10252300
2015-03-19,82.330002,82.440002,81.370003,81.519997,70.064934,7212900
2015-03-20,81.830002,83.489998,81.709999,83.239998,71.543243,12365300
2015-03-23,83.180000,83.900002,83.120003,83.309998,71.603401,6505700
2015-03-24,83.190002,83.709999,82.959999,83.050003,71.379944,5359100
2015-03-25,83.089996,83.250000,81.309998,81.320000,69.893044,6645900
2015-03-26,80.930000,82.309998,80.650002,81.889999,70.382973,8267200
2015-03-27,81.849998,82.180000,81.250000,81.349998,69.918839,5717400
2015-03-30,81.699997,82.800003,81.430000,82.529999,70.933029,5701700
2015-03-31,82.389999,83.040001,82.250000,82.250000,70.692360,5587700
2015-04-01,82.279999,82.279999,80.430000,80.709999,69.368759,8306700
2015-04-02,80.730003,81.320000,80.550003,80.730003,69.385956,5795700
2015-04-06,80.459999,81.330002,80.150002,80.989998,69.609436,6380700
2015-04-07,81.089996,81.290001,80.459999,80.500000,69.188286,6606100
2015-04-08,80.389999,81.230003,80.360001,81.029999,69.643784,6694700
2015-04-09,80.839996,81.389999,80.580002,80.839996,69.480492,3923600
2015-04-10,80.860001,81.000000,80.550003,80.650002,69.317192,5480300
2015-04-13,80.400002,80.919998,80.269997,80.290001,69.007767,4698100
2015-04-14,80.290001,80.419998,79.680000,80.150002,68.887459,5531700
2015-04-15,80.580002,80.980003,79.650002,79.739998,68.535065,6200400
2015-04-16,79.500000,79.889999,79.129997,79.239998,68.105316,8015100
2015-04-17,78.940002,79.150002,77.550003,77.879997,66.936432,11822800
2015-04-20,78.389999,78.830002,78.019997,78.139999,67.159897,8847600
2015-04-21,78.610001,78.839996,77.910004,78.029999,67.065353,6200200
2015-04-22,77.730003,78.639999,77.550003,78.430000,67.409149,7594700
2015-04-23,78.379997,79.540001,78.199997,79.180000,68.053757,7468900
2015-04-24,79.379997,80.930000,79.239998,79.839996,68.621025,6867800
2015-04-27,79.769997,79.860001,79.290001,79.370003,68.217041,6449800
2015-04-28,79.459999,79.480003,78.769997,79.099998,67.985001,4895900
2015-04-29,78.699997,78.790001,77.790001,77.879997,66.936432,7108400
2015-04-30,77.830002,78.480003,77.589996,78.050003,67.082558,8795900
2015-05-01,78.199997,78.760002,78.169998,78.599998,67.555237,4999700
2015-05-04,78.980003,79.550003,78.459999,79.180000,68.053757,6669200
2015-05-05,79.010002,79.010002,78.059998,78.129997,67.151291,5855400
2015-05-06,77.919998,78.120003,77.169998,77.650002,67.159966,5480100
2015-05-07,77.730003,78.339996,77.300003,78.029999,67.488609,5538100
2015-05-08,78.599998,79.250000,78.400002,78.529999,67.921051,5347400
2015-05-11,78.320000,78.610001,78.029999,78.099998,67.549171,3744900
2015-05-12,78.019997,79.480003,77.870003,78.959999,68.292984,8449000
2015-05-13,79.180000,79.430000,77.980003,78.160004,67.601059,8421200
2015-05-14,78.370003,78.769997,78.019997,78.720001,68.085388,6170200
2015-05-15,78.709999,79.250000,78.570000,79.239998,68.535133,6617200
2015-05-18,79.370003,79.940002,79.160004,79.919998,69.123291,8300300
2015-05-19,78.180000,78.360001,76.230003,76.430000,66.104759,22458600
2015-05-20,76.480003,76.500000,75.830002,75.900002,65.646362,10541900
2015-05-21,75.800003,76.419998,75.559998,76.110001,65.828003,6756200
2015-05-22,76.199997,76.379997,75.860001,75.860001,65.611755,6815000
2015-05-26,75.769997,75.830002,74.820000,74.900002,64.781456,10573600
2015-05-27,75.010002,75.510002,75.000000,75.190002,65.032288,6987100
2015-05-28,75.070000,75.160004,74.650002,74.839996,64.729568,5025500
2015-05-29,74.820000,74.879997,74.150002,74.269997,64.236572,6375100
2015-06-01,74.690002,75.080002,74.410004,74.730003,64.634415,5646000
2015-06-02,74.540001,75.000000,74.419998,74.529999,64.461441,5797800
2015-06-03,74.699997,75.199997,74.470001,74.889999,64.772804,6093800
2015-06-04,74.459999,74.980003,73.949997,74.150002,64.132767,8982800
2015-06-05,74.169998,74.269997,72.980003,73.059998,63.190014,10635100
2015-06-08,73.430000,73.489998,72.599998,72.610001,62.800827,9593000
2015-06-09,72.699997,72.849998,72.360001,72.470001,62.679749,8335600
2015-06-10,72.709999,73.330002,72.339996,72.930000,63.077583,11215800
2015-06-11,73.230003,73.669998,72.839996,72.940002,63.086243,7420000
2015-06-12,72.739998,72.900002,72.400002,72.430000,62.645145,7246600
2015-06-15,72.199997,72.400002,71.699997,71.930000,62.212696,7566800
2015-06-16,72.220001,72.580002,71.720001,72.349998,62.575939,6215600
2015-06-17,72.629997,72.900002,72.339996,72.730003,62.904625,5703900
2015-06-18,72.739998,73.480003,72.739998,72.980003,63.120842,8376600
2015-06-19,72.800003,73.220001,72.699997,72.739998,62.913269,14550700
2015-06-22,72.980003,73.190002,72.690002,72.790001,62.956501,6489500
2015-06-23,72.889999,72.940002,72.339996,72.570000,62.766235,7876300
2015-06-24,72.559998,72.650002,72.139999,72.379997,62.601891,7338400
2015-06-25,72.449997,72.629997,71.830002,71.860001,62.152142,5293200
2015-06-26,71.959999,72.459999,71.870003,72.120003,62.377022,6897800
2015-06-29,71.800003,72.000000,71.410004,71.419998,61.771576,8187800
2015-06-30,71.809998,71.809998,70.779999,70.930000,61.347790,11102600
2015-07-01,71.599998,71.949997,70.360001,71.879997,62.169437,10773900
2015-07-02,72.019997,72.559998,71.660004,71.860001,62.152142,6586100
2015-07-06,71.379997,72.690002,71.379997,72.529999,62.731640,10536500
2015-07-07,72.660004,73.860001,72.000000,73.790001,63.821419,12421300
2015-07-08,73.300003,73.589996,72.900002,73.059998,63.190014,7791000
2015-07-09,73.669998,73.730003,72.709999,72.779999,62.947880,8695800
2015-07-10,73.080002,73.550003,73.080002,73.120003,63.241928,5579300
2015-07-13,73.510002,74.110001,73.510002,73.879997,63.899254,6084500
2015-07-14,73.980003,74.089996,73.480003,73.790001,63.821419,5518200
2015-07-15,73.589996,73.900002,73.190002,73.650002,63.700329,4566700
2015-07-16,73.970001,74.139999,73.760002,73.830002,63.856003,5231700
2015-07-17,73.739998,74.070000,73.309998,73.389999,63.475433,5680600
2015-07-20,73.349998,73.440002,73.059998,73.099998,63.224632,5085600
2015-07-21,73.099998,73.290001,72.529999,72.739998,62.913269,6441100
2015-07-22,72.779999,73.820000,72.779999,73.160004,63.276535,6961600
2015-07-23,73.070000,73.220001,72.419998,72.510002,62.714317,4252900
2015-07-24,72.529999,72.559998,71.500000,71.580002,61.909985,5951100
2015-07-27,71.379997,71.650002,71.010002,71.379997,61.736980,6197600
2015-07-28,71.529999,72.389999,71.230003,72.099998,62.359734,8592300
2015-07-29,72.250000,72.629997,72.089996,72.230003,62.472164,4939700
2015-07-30,72.029999,72.529999,71.779999,72.160004,62.411625,4604500
2015-07-31,72.440002,72.489998,71.660004,71.980003,62.255939,7928400
2015-08-03,71.839996,72.379997,71.839996,72.180000,62.428909,5131800
2015-08-04,72.419998,72.800003,71.930000,72.250000,62.489460,5873400
2015-08-05,72.389999,73.690002,72.250000,73.510002,64.013382,8715800
2015-08-06,73.349998,73.379997,72.660004,72.790001,63.386375,6367700
2015-08-07,72.709999,72.830002,71.169998,71.250000,62.045341,7797500
2015-08-10,71.500000,71.750000,71.339996,71.480003,62.245628,6020100
2015-08-11,71.250000,72.370003,71.150002,71.930000,62.637493,6829200
2015-08-12,71.529999,72.660004,71.269997,72.580002,63.203514,8841400
2015-08-13,72.400002,72.769997,71.970001,72.110001,62.794228,7652400
2015-08-14,72.300003,72.599998,72.040001,72.379997,63.029343,5912500
2015-08-17,71.830002,72.230003,71.760002,71.910004,62.620087,7604400
2015-08-18,70.000000,70.500000,69.239998,69.480003,60.504005,21315000
2015-08-19,68.870003,69.389999,67.769997,68.570000,59.711567,16333400
2015-08-20,68.080002,69.300003,67.940002,68.430000,59.589653,9860100
2015-08-21,67.910004,68.309998,66.540001,66.540001,57.943806,15746500
2015-08-24,63.740002,66.160004,61.500000,63.950001,55.688423,22239600
2015-08-25,65.449997,65.709999,63.000000,63.099998,54.948235,14801000
2015-08-26,64.230003,64.849998,63.020000,64.830002,56.454720,13928300
2015-08-27,65.320000,66.180000,64.949997,66.080002,57.543240,13912800
2015-08-28,66.089996,66.120003,64.449997,64.940002,56.550522,14303000
2015-08-31,64.820000,65.000000,64.290001,64.730003,56.367653,8175200
2015-09-01,63.799999,64.320000,63.270000,63.820000,55.575207,13393900
2015-09-02,64.589996,64.940002,64.059998,64.440002,56.115108,9514600
2015-09-03,64.720001,65.010002,64.389999,64.860001,56.480850,8523800
2015-09-04,64.070000,64.300003,63.509998,63.889999,55.636166,9232400
2015-09-08,65.230003,66.500000,65.180000,66.379997,57.804482,17706800
2015-09-09,66.860001,67.010002,65.010002,65.120003,56.707264,9464200
2015-09-10,64.070000,64.650002,63.830002,64.120003,55.836456,14524800
2015-09-11,64.180000,64.680000,63.990002,64.650002,56.297981,8062400
2015-09-14,64.650002,64.669998,63.820000,64.279999,55.975780,6956700
2015-09-15,64.480003,64.699997,64.050003,64.320000,56.010616,6860800
2015-09-16,64.599998,64.769997,64.050003,64.690002,56.332821,5625400
2015-09-17,64.699997,65.290001,64.160004,64.470001,56.141239,7133100
2015-09-18,63.750000,64.230003,63.259998,63.340000,55.157223,12885200
2015-09-21,63.750000,64.000000,63.369999,63.720001,55.488132,7119600
2015-09-22,63.230000,63.820000,62.919998,63.590000,55.374928,8800800
2015-09-23,63.720001,63.930000,63.119999,63.720001,55.488132,5876600
2015-09-24,63.360001,63.980000,63.299999,63.830002,55.583908,6956200
2015-09-25,64.070000,64.459999,63.619999,63.779999,55.540375,7163000
2015-09-28,63.599998,63.950001,63.480000,63.660000,55.435867,9394400
2015-09-29,63.750000,64.040001,63.230000,63.779999,55.540375,7640100
2015-09-30,64.430000,64.940002,63.930000,64.839996,56.463436,7979200
2015-10-01,64.760002,64.940002,63.880001,64.269997,55.967079,7837200
2015-10-02,63.759998,64.980003,63.410000,64.980003,56.585369,7084000
2015-10-05,65.209999,65.919998,65.139999,65.870003,57.360374,6300300
2015-10-06,65.540001,65.949997,65.180000,65.680000,57.194920,7410900
2015-10-07,65.839996,66.360001,65.769997,66.360001,57.787067,7136000
2015-10-08,66.230003,66.989998,66.150002,66.879997,58.239895,5974500
2015-10-09,66.940002,67.019997,66.510002,66.690002,58.074448,6754000
2015-10-12,66.669998,67.000000,66.580002,66.930000,58.283428,5643900
2015-10-13,66.620003,66.940002,66.260002,66.730003,58.109283,8858400
2015-10-14,66.610001,67.949997,60.020000,60.029999,52.274837,80898100
2015-10-15,59.700001,60.470001,58.610001,59.330002,51.665257,46253500
2015-10-16,59.470001,59.490002,58.369999,58.889999,51.282104,26195100
2015-10-19,58.790001,59.299999,58.500000,58.849998,51.247265,17805800
2015-10-20,58.860001,59.000000,58.570000,58.750000,51.160191,10423700
2015-10-21,58.799999,59.040001,58.570000,58.639999,51.064404,13117600
2015-10-22,58.939999,59.959999,58.639999,58.900002,51.290817,14588500
2015-10-23,59.189999,59.279999,58.220001,58.299999,50.768326,13040600
2015-10-26,58.400002,58.450001,57.970001,58.020000,50.524502,10839800
2015-10-27,58.009998,58.040001,57.380001,57.480000,50.054260,10511400
2015-10-28,57.660000,57.720001,57.160000,57.639999,50.193592,11834700
2015-10-29,57.720001,58.119999,57.480000,57.959999,50.472252,12855500
2015-10-30,57.730000,58.119999,57.240002,57.240002,49.845272,15805500
2015-11-02,57.290001,57.610001,56.770000,57.610001,50.167465,10719200
2015-11-03,57.570000,58.330002,57.529999,58.110001,50.602871,10253900
2015-11-04,58.580002,58.759998,58.189999,58.369999,50.829281,10056500
2015-11-05,58.509998,58.980000,58.419998,58.610001,51.038280,8860500
2015-11-06,58.919998,59.200001,58.310001,58.779999,51.186329,9977300
2015-11-09,58.500000,58.779999,58.020000,58.490002,50.933773,8440400
2015-11-10,58.310001,58.709999,58.310001,58.680000,51.099239,7614900
2015-11-11,58.500000,58.730000,57.470001,57.580002,50.141346,8689900
2015-11-12,57.639999,57.770000,56.919998,56.950001,49.592739,9551500
2015-11-13,56.740002,57.060001,56.299999,56.419998,49.131207,12514900
2015-11-16,56.389999,58.029999,56.360001,57.869999,50.393867,13321600
2015-11-17,59.340000,60.900002,59.200001,59.919998,52.179047,24679300
2015-11-18,60.040001,61.070000,59.549999,60.930000,53.058571,14877700
2015-11-19,61.119999,61.360001,60.430000,60.700001,52.858284,11566100
2015-11-20,60.980000,61.470001,60.020000,60.070000,52.309673,12371100
2015-11-23,60.290001,60.740002,59.880001,60.259998,52.475113,10577000
2015-11-24,59.950001,60.419998,59.860001,59.919998,52.179047,12453900
2015-11-25,60.000000,60.709999,59.880001,60.240002,52.457699,7820200
2015-11-27,60.439999,60.689999,59.869999,59.889999,52.152912,5340900
2015-11-30,59.869999,60.060001,58.730000,58.840000,51.238567,14942600
2015-12-01,59.130001,59.290001,58.650002,58.990002,51.369186,12204100
2015-12-02,58.610001,59.290001,58.320000,58.349998,51.237473,13586900
2015-12-03,58.689999,59.660000,58.599998,59.040001,51.843365,15844100
2015-12-04,59.049999,59.849998,59.029999,59.660000,52.387791,10435300
2015-12-07,59.570000,60.730000,59.570000,60.500000,53.125408,11595900
2015-12-08,60.070000,60.490002,59.500000,59.610001,52.343891,10377600
2015-12-09,59.259998,60.110001,58.900002,59.130001,51.922398,8981700
2015-12-10,59.130001,60.090000,59.090000,59.560001,52.299980,11359400
2015-12-11,59.049999,59.529999,58.810001,59.360001,52.124352,9745000
2015-12-14,59.299999,60.439999,59.070000,60.389999,53.028805,14524900
2015-12-15,60.639999,60.840000,59.570000,59.639999,52.370228,14615400
2015-12-16,60.110001,60.650002,59.700001,60.299999,52.949783,9960500
2015-12-17,60.330002,60.330002,58.970001,58.980000,51.790680,12976100
2015-12-18,58.930000,59.400002,58.750000,58.849998,51.676525,16256700
2015-12-21,58.820000,59.580002,58.669998,59.549999,52.291203,9645500
2015-12-22,59.790001,60.700001,59.610001,60.540001,53.160522,9266300
2015-12-23,61.000000,61.119999,60.439999,61.090000,53.643482,7519800
2015-12-24,60.779999,61.099998,60.680000,60.830002,53.415176,2482800
2015-12-28,60.580002,60.970001,60.500000,60.750000,53.344929,5421700
2015-12-29,61.000000,61.750000,60.980000,61.610001,54.100105,7883600
2015-12-30,61.660000,61.869999,61.490002,61.680000,54.161556,5716700
2015-12-31,61.330002,61.720001,61.169998,61.299999,53.827896,6575100
2016-01-04,60.500000,61.490002,60.360001,61.459999,53.968380,11989200
2016-01-05,62.029999,63.049999,61.849998,62.919998,55.250420,13326000
2016-01-06,62.480000,63.950001,62.470001,63.549999,55.803623,16564600
2016-01-07,62.970001,65.230003,62.919998,65.029999,57.103218,26430000
2016-01-08,65.080002,65.410004,63.410000,63.540001,55.794834,17767900
2016-01-11,63.759998,64.470001,63.630001,64.220001,56.391949,12653800
2016-01-12,64.379997,64.730003,63.430000,63.619999,55.865082,12195900
2016-01-13,63.730000,63.730000,61.830002,61.919998,54.372307,13725700
2016-01-14,62.000000,63.619999,61.820000,63.060001,55.373356,12934900
2016-01-15,61.549999,62.470001,61.259998,61.930000,54.381096,15174400
2016-01-19,62.250000,62.799999,62.009998,62.560001,54.934303,13051300
2016-01-20,61.799999,62.330002,60.200001,60.840000,53.423962,17369100
2016-01-21,60.980000,62.790001,60.910000,61.880001,54.337185,12089200
2016-01-22,62.439999,63.259998,62.130001,62.689999,55.048458,9197500
2016-01-25,62.779999,63.820000,62.549999,63.450001,55.715813,12823400
2016-01-26,63.360001,64.470001,63.259998,64.000000,56.198772,9441200
2016-01-27,64.099998,65.180000,63.889999,63.950001,56.154877,10214300
2016-01-28,64.029999,64.510002,63.430000,64.220001,56.391949,11278300
2016-01-29,64.750000,66.529999,64.739998,66.360001,58.271091,16439100
2016-02-01,65.910004,67.930000,65.889999,67.500000,59.272148,14728400
2016-02-02,67.300003,67.839996,66.279999,66.860001,58.710159,13585900
2016-02-03,67.309998,67.500000,65.070000,66.269997,58.192062,12315600
2016-02-04,65.760002,66.550003,65.010002,66.419998,58.323788,12833400
2016-02-05,66.860001,67.529999,65.879997,67.000000,58.833088,14196500
2016-02-08,66.500000,67.150002,65.160004,66.900002,58.745274,20743600
2016-02-09,65.489998,66.410004,64.680000,65.809998,57.788143,14642400
2016-02-10,66.190002,66.589996,65.650002,65.790001,57.770584,9709300
2016-02-11,65.019997,65.760002,64.779999,65.320000,57.357872,11186700
2016-02-12,65.519997,66.250000,64.870003,66.180000,58.113049,9695500
2016-02-16,66.610001,66.800003,65.500000,65.900002,57.867165,11360500
2016-02-17,66.099998,66.610001,65.809998,66.110001,58.051575,12426700
2016-02-18,63.740002,64.779999,62.349998,64.120003,56.304150,27894600
2016-02-19,63.889999,64.769997,63.439999,64.660004,56.778320,15562300
2016-02-22,64.660004,66.139999,64.660004,65.629997,57.630074,10587300
2016-02-23,65.839996,66.599998,65.279999,66.480003,58.376484,11432000
2016-02-24,66.190002,67.330002,65.720001,67.120003,58.938457,10291200
2016-02-25,67.449997,68.129997,67.330002,68.040001,59.746304,9581300
2016-02-26,68.080002,68.199997,66.300003,66.510002,58.402824,10984300
2016-02-29,66.629997,66.949997,66.220001,66.339996,58.253532,9345200
2016-03-01,66.650002,66.889999,66.000000,66.459999,58.358913,10429500
2016-03-02,66.209999,66.669998,66.000000,66.209999,58.139397,9165600
2016-03-03,65.949997,66.199997,64.879997,66.139999,58.077927,11846800
2016-03-04,66.139999,67.279999,66.089996,66.779999,58.639900,10010500
2016-03-07,66.620003,68.480003,66.269997,67.889999,59.614609,12825400
2016-03-08,67.730003,68.470001,67.489998,68.040001,59.746304,10067900
2016-03-09,67.790001,67.989998,67.120003,67.529999,59.737480,7824800
2016-03-10,67.550003,68.040001,66.400002,67.410004,59.631332,10225800
2016-03-11,67.769997,67.940002,66.800003,67.169998,59.419006,8290900
2016-03-14,67.150002,67.669998,66.959999,67.360001,59.587082,6712500
